Event,Team,Driver,PitStopCount,AvgPitDuration,TotalPitDuration,MostFrequentCompound,AvgTyreLife,AvgLapTime,AvgPrevLapTime,AvgNextLapTime,PitStopLapTimeRatio
Miami,AlphaTauri,TSU,1,22.25,22.25,HARD,36.0,97.007,92.276,106.515,0.22936489119341902
Miami,Red Bull Racing,VER,1,22.687,22.687,HARD,45.0,95.856,91.056,106.123,0.23667793356701722
Miami,Alfa Romeo,ZHO,1,22.75,22.75,HARD,31.0,97.61,93.073,107.897,0.23307038213297818
Emilia Romagna,Williams,ALB,3,24.057333333333332,72.172,MEDIUM,11.0,118.51833333333333,114.68333333333334,126.41300000000001,0.20298406716260495
Emilia Romagna,Aston Martin,ALO,2,23.4685,46.937,MEDIUM,14.5,118.11,113.19200000000001,127.36250000000001,0.1987003640673948
Emilia Romagna,Alfa Romeo,BOT,2,23.6015,47.203,MEDIUM,12.0,119.0795,115.09450000000001,125.8245,0.19819952216796344
Emilia Romagna,Alpine,GAS,1,25.656,25.656,SOFT,23.0,121.28,117.187,129.405,0.21154353562005276
Emilia Romagna,Mercedes,HAM,3,23.098666666666663,69.29599999999999,SOFT,14.0,116.48933333333333,112.743,126.33366666666666,0.19828997218629457
Emilia Romagna,Haas F1 Team,HUL,2,24.836,49.672,MEDIUM,12.0,118.3135,113.777,127.395,0.20991687339145573
Emilia Romagna,Ferrari,LEC,2,23.195,46.39,MEDIUM,14.0,116.719,112.69399999999999,124.89150000000001,0.19872514329286578
Emilia Romagna,Haas F1 Team,MAG,2,23.569499999999998,47.138999999999996,MEDIUM,12.5,118.864,114.493,126.0855,0.198289641943734
Emilia Romagna,McLaren,NOR,2,24.367,48.734,HARD,8.5,119.6735,116.136,127.6765,0.20361232854391323
Emilia Romagna,Alpine,OCO,2,23.2105,46.421,MEDIUM,12.5,118.804,114.7835,125.789,0.1953680010774048
Emilia Romagna,Red Bull Racing,PER,2,23.187,46.374,MEDIUM,14.5,117.178,112.5675,125.382,0.1978784413456451
Emilia Romagna,AlphaTauri,RIC,2,23.086,46.172,MEDIUM,11.0,122.4555,116.08449999999999,128.5865,0.18852562767699285
Emilia Romagna,Mercedes,RUS,1,23.828,23.828,MEDIUM,22.0,122.178,117.525,128.989,0.19502692792483098
Emilia Romagna,Ferrari,SAI,1,23.235,23.235,MEDIUM,11.5,122.255,117.6045,126.929,0.19005357654083677
Emilia Romagna,Williams,SAR,3,23.572333333333333,70.717,MEDIUM,11.333333333333334,118.28099999999999,114.603,125.55733333333335,0.19929095402755587
Emilia Romagna,Aston Martin,STR,1,25.328,25.328,MEDIUM,20.0,123.672,116.9,133.65,0.20479979300084095
Emilia Romagna,AlphaTauri,TSU,2,22.6865,45.373,MEDIUM,12.0,118.1195,114.32900000000001,126.7675,0.19206396911602233
Emilia Romagna,Red Bull Racing,VER,2,22.953,45.906,MEDIUM,15.0,116.524,112.27850000000001,123.7855,0.19698087947547285
Emilia Romagna,Alfa Romeo,ZHO,2,24.2265,48.453,MEDIUM,12.5,118.858,115.2415,126.7205,0.20382725605344193
Monaco,Williams,ALB,2,25.5225,51.045,HARD,26.0,107.13300000000001,85.2825,89.737,0.23823191733639493
Monaco,Aston Martin,ALO,2,-38.2645,-76.529,HARD,28.5,118.47300000000001,100.5865,117.583,-0.32298076354950067
Monaco,Alfa Romeo,BOT,1,30.374,30.374,HARD,51.0,109.586,79.704,92.154,0.27717044147975106
Monaco,AlphaTauri,DEV,1,24.219,24.219,MEDIUM,53.0,118.795,89.326,107.858,0.20387221684414328
Monaco,Alpine,GAS,2,26.922,53.844,HARD,27.0,107.18199999999999,86.38900000000001,91.55199999999999,0.251180235487302
Monaco,Mercedes,HAM,2,25.554000000000002,51.108000000000004,HARD,27.0,105.304,84.5415,88.884,0.24266884448833853
Monaco,Haas F1 Team,HUL,3,30.957666666666668,92.873,HARD,19.666666666666668,126.39933333333333,101.53450000000001,95.812,0.2449195407148772
Monaco,Ferrari,LEC,2,24.9445,49.889,HARD,27.5,112.344,87.088,91.2855,0.22203677989033685
Monaco,Haas F1 Team,MAG,1,51.078,51.078,HARD,35.5,,114.45400000000001,108.018,
Monaco,McLaren,NOR,2,29.0225,58.045,HARD,27.0,113.98849999999999,85.15700000000001,95.543,0.2546090175763345
Monaco,Alpine,OCO,2,25.311500000000002,50.623000000000005,HARD,27.0,104.6075,83.62,90.834,0.24196639820280574
Monaco,Red Bull Racing,PER,5,27.174799999999998,135.874,MEDIUM,14.2,116.81800000000001,95.2615,92.87,0.2326251091441387
Monaco,McLaren,PIA,1,25.859,25.859,HARD,54.0,131.859,96.843,106.026,0.19611099735323337
Monaco,Mercedes,RUS,1,30.875,30.875,HARD,54.0,117.545,88.625,115.804,0.26266536220171
Monaco,Ferrari,SAI,2,26.6325,53.265,HARD,27.5,116.4965,87.2475,91.5435,0.2286120183868185
Monaco,Williams,SAR,3,25.786,77.358,HARD,17.333333333333332,104.44133333333333,84.06533333333334,88.123,0.2468945883494402
Monaco,Aston Martin,STR,1,24.64,24.64,HARD,52.0,104.501,80.218,92.189,0.23578721734720243
Monaco,AlphaTauri,TSU,1,33.609,33.609,MEDIUM,53.0,125.687,92.268,101.01,0.2674023566478634
Monaco,Red Bull Racing,VER,1,24.484,24.484,MEDIUM,55.0,130.567,98.946,106.131,0.18752058330205948
Monaco,Alfa Romeo,ZHO,2,25.7815,51.563,HARD,26.0,115.39099999999999,90.253,88.846,0.2234273036891959
Spain,Williams,ALB,2,23.429000000000002,46.858000000000004,HARD,18.5,86.4975,81.7655,100.58850000000001,0.2708633197491257
Spain,Aston Martin,ALO,2,22.57,45.14,SOFT,25.0,84.435,80.6385,98.888,0.26730621187896014
Spain,Alfa Romeo,BOT,2,23.898000000000003,47.79600000000001,HARD,19.5,86.551,82.094,101.9575,0.276114660720269
Spain,AlphaTauri,DEV,2,22.2575,44.515,HARD,19.0,84.777,81.69900000000001,99.4405,0.2625417271193838
Spain,Alpine,GAS,2,23.492,46.984,MEDIUM,21.0,85.167,80.8015,100.412,0.2758345368511278
Spain,Mercedes,HAM,2,22.6475,45.295,MEDIUM,26.5,83.6865,79.87700000000001,99.0005,0.27062309930514483
Spain,Haas F1 Team,HUL,3,23.406000000000002,70.218,HARD,15.333333333333334,85.58766666666666,81.30666666666667,99.80333333333333,0.2734739818431784
Spain,Ferrari,LEC,2,22.429499999999997,44.858999999999995,HARD,20.5,85.0015,80.882,99.613,0.26387181402681126
Spain,Haas F1 Team,MAG,3,23.00533333333333,69.01599999999999,HARD,14.0,86.24633333333334,81.19033333333333,99.83966666666667,0.266739842080243
Spain,McLaren,NOR,3,27.520333333333337,82.561,HARD,17.333333333333332,86.89866666666667,80.7075,104.81766666666665,0.31669454076779086
Spain,Alpine,OCO,2,23.124499999999998,46.248999999999995,MEDIUM,19.0,84.9135,81.606,99.803,0.27233007707843865
Spain,Red Bull Racing,PER,2,21.554000000000002,43.108000000000004,HARD,25.0,84.108,80.322,96.9015,0.2562657535549532
Spain,McLaren,PIA,2,22.5935,45.187,HARD,20.5,84.508,81.161,99.614,0.26735338666161784
Spain,Mercedes,RUS,2,22.148,44.296,MEDIUM,22.5,83.8065,80.173,97.791,0.26427544402880443
Spain,Ferrari,SAI,2,22.343,44.686,MEDIUM,22.0,84.6305,80.5535,99.1155,0.26400647520692894
Spain,Williams,SAR,2,23.381999999999998,46.763999999999996,HARD,18.0,85.831,82.648,101.64150000000001,0.27241905605200917
Spain,Aston Martin,STR,2,22.8435,45.687,SOFT,20.0,85.447,81.1105,99.925,0.26734115884700455
Spain,AlphaTauri,TSU,2,22.086,44.172,HARD,17.0,84.7315,81.8865,99.245,0.2606586688539681
Spain,Red Bull Racing,VER,2,22.3125,44.625,HARD,26.0,83.346,79.37049999999999,97.82900000000001,0.26770930818515587
Spain,Alfa Romeo,ZHO,2,23.101,46.202,HARD,18.0,85.25649999999999,81.038,100.4855,0.2709588125245583
Canada,Williams,ALB,1,25.062,25.062,MEDIUM,13.0,110.487,78.717,125.716,0.226832115995547
Canada,Aston Martin,ALO,2,24.1245,48.249,HARD,20.5,96.5915,77.324,110.5935,0.24975800148046154
Canada,Alfa Romeo,BOT,1,24.046,24.046,HARD,36.0,94.981,78.167,79.412,0.25316642275823587
Canada,AlphaTauri,DEV,2,24.461,48.922,HARD,25.0,95.25800000000001,78.564,92.6995,0.25678683155220555
Canada,Alpine,GAS,2,25.8045,51.609,HARD,16.5,97.63,78.4,81.4255,0.2643091262931476
Canada,Mercedes,HAM,2,24.0385,48.077,HARD,20.0,96.636,77.6045,110.82849999999999,0.24875305269257833
Canada,Haas F1 Team,HUL,2,24.5385,49.077,HARD,15.5,95.616,78.8235,90.5255,0.25663591867469876
Canada,Ferrari,LEC,1,24.437,24.437,MEDIUM,39.0,94.031,77.566,80.182,0.25988237921536517
Canada,Haas F1 Team,MAG,2,24.734,49.468,HARD,26.5,117.1645,78.4585,82.011,0.2111048995216128
Canada,McLaren,NOR,2,24.7025,49.405,HARD,17.5,102.5745,78.489,102.6165,0.24082496136954118
Canada,Alpine,OCO,2,24.0625,48.125,HARD,18.0,99.97800000000001,78.2855,108.1135,0.24067794914881271
Canada,Red Bull Racing,PER,2,23.265,46.53,HARD,34.0,93.1075,77.4915,80.483,0.24987245925408802
Canada,McLaren,PIA,2,24.1405,48.281,HARD,18.5,99.744,78.519,106.4125,0.2420245829323067
Canada,Mercedes,RUS,1,88.998,88.998,HARD,27.0,,77.7465,86.211,
Canada,Ferrari,SAI,1,24.156,24.156,MEDIUM,38.0,94.125,77.495,80.059,0.2566374501992032
Canada,Aston Martin,STR,2,23.781,47.562,HARD,13.5,94.6545,78.92150000000001,91.7665,0.2512400361314042
Canada,AlphaTauri,TSU,2,25.5775,51.155,HARD,16.5,103.673,78.852,81.6705,0.2467132233079008
Canada,Red Bull Racing,VER,2,23.7885,47.577,HARD,21.0,93.23249999999999,77.1425,114.611,0.2551524414769528
Canada,Alfa Romeo,ZHO,2,25.866500000000002,51.733000000000004,HARD,16.0,103.6785,78.486,102.9065,0.24948759868246553
Austria,Williams,ALB,3,22.114,66.342,MEDIUM,14.333333333333334,90.51433333333334,78.55766666666666,104.30166666666666,0.2443148967198565
Austria,Aston Martin,ALO,3,20.26033333333333,60.781,HARD,15.333333333333334,94.70400000000001,79.61933333333333,97.226,0.2139332375964408
Austria,Alfa Romeo,BOT,3,23.619333333333334,70.858,HARD,14.0,90.21766666666667,82.07900000000001,96.152,0.2618038595544849
Austria,AlphaTauri,DEV,3,19.645666666666667,58.937,MEDIUM,13.0,90.08833333333332,82.413,92.152,0.21807115238747157
Austria,Alpine,GAS,3,21.833,65.499,MEDIUM,15.333333333333334,90.64033333333333,78.19833333333334,104.62733333333334,0.24087510710831453
Austria,Mercedes,HAM,3,22.015666666666664,66.047,MEDIUM,14.666666666666666,89.22266666666667,75.38466666666666,106.89733333333334,0.2467497048582572
Austria,Haas F1 Team,HUL,2,19.2885,38.577,MEDIUM,9.5,95.595,80.474,101.538,0.20177310528793346
Austria,Ferrari,LEC,3,20.26,60.78,MEDIUM,16.333333333333332,94.32966666666668,74.97533333333332,100.11866666666667,0.21477866630858441
Austria,Haas F1 Team,MAG,3,-54.775666666666666,-164.327,HARD,11.333333333333334,113.364,81.7415,107.55399999999999,-0.4831839619867565
Austria,McLaren,NOR,3,20.47366666666667,61.42100000000001,MEDIUM,14.333333333333334,89.766,76.337,104.68366666666667,0.2280781884752208
Austria,Alpine,OCO,3,23.692333333333334,71.077,MEDIUM,14.0,92.54533333333332,79.527,103.38733333333334,0.25600786641501827
Austria,Red Bull Racing,PER,3,20.125,60.375,MEDIUM,17.333333333333332,89.07133333333333,78.99233333333332,92.80900000000001,0.22594250301256671
Austria,McLaren,PIA,4,23.00775,92.031,HARD,10.75,88.389,78.559,98.9285,0.2603010555612124
Austria,Mercedes,RUS,3,20.604,61.812,MEDIUM,14.333333333333334,91.55533333333334,78.961,101.07033333333334,0.225044235544261
Austria,Ferrari,SAI,3,23.76,71.28,MEDIUM,15.666666666666666,95.35366666666665,76.45966666666668,101.98766666666666,0.2491776229545447
Austria,Williams,SAR,3,20.681333333333335,62.044000000000004,MEDIUM,15.0,93.407,81.382,99.01766666666667,0.22141095777975242
Austria,Aston Martin,STR,4,21.093,84.372,HARD,14.0,90.36125,77.977,94.50175,0.2334297057643625
Austria,AlphaTauri,TSU,4,-3.691250000000001,-14.765000000000004,HARD,11.0,95.30425,83.64166666666667,100.06575000000001,-0.038731221325386866
Austria,Red Bull Racing,VER,4,20.160249999999998,80.64099999999999,MEDIUM,17.75,83.6005,71.66749999999999,96.397,0.2411498735055412
Austria,Alfa Romeo,ZHO,3,21.22866666666667,63.68600000000001,MEDIUM,13.333333333333334,89.98899999999999,80.47366666666666,94.68033333333334,0.23590290665155375
Britain,Williams,ALB,1,29.64,29.64,MEDIUM,32.0,96.773,92.816,146.603,0.3062837774999225
Britain,Aston Martin,ALO,1,28.624,28.624,MEDIUM,34.0,123.93,98.559,147.213,0.23096909545711286
Britain,Alfa Romeo,BOT,1,29.656,29.656,HARD,32.0,105.965,93.44,146.908,0.27986599348841595
Britain,AlphaTauri,DEV,2,28.39,56.78,MEDIUM,16.0,101.71350000000001,93.2915,129.0135,0.2791173246422549
Britain,Alpine,GAS,1,28.5,28.5,MEDIUM,24.5,93.391,94.982,126.804,0.3051685922626377
Britain,Mercedes,HAM,1,29.155,29.155,MEDIUM,33.0,123.496,95.161,,0.23608052082658548
Britain,Haas F1 Team,HUL,2,36.007000000000005,72.01400000000001,HARD,16.0,104.279,94.382,137.298,0.3452948340509595
Britain,Ferrari,LEC,2,28.507,57.014,HARD,16.0,94.345,93.19200000000001,129.4955,0.30215697705230804
Britain,McLaren,NOR,1,28.468,28.468,MEDIUM,33.0,122.83,92.571,,0.23176748351379955
Britain,Alpine,OCO,0,,0.0,SOFT,9.0,93.846,94.032,,
Britain,Red Bull Racing,PER,1,28.062,28.062,MEDIUM,28.0,92.235,92.742,110.559,0.3042445926166856
Britain,McLaren,PIA,1,28.609,28.609,MEDIUM,29.0,92.563,93.19,112.49,0.30907598068342645
Britain,Mercedes,RUS,1,29.499,29.499,SOFT,31.0,92.504,93.062,113.262,0.3188943180835423
Britain,Ferrari,SAI,1,28.859,28.859,MEDIUM,26.0,93.181,93.133,112.728,0.3097090608600466
Britain,Williams,SAR,1,28.843,28.843,MEDIUM,29.0,92.723,93.49,112.724,0.3110662942312048
Britain,Aston Martin,STR,1,28.609,28.609,MEDIUM,32.0,92.933,94.014,131.273,0.3078454370352835
Britain,AlphaTauri,TSU,2,28.460500000000003,56.92100000000001,HARD,16.0,100.924,93.856,130.2535,0.28199932622567475
Britain,Red Bull Racing,VER,1,29.047,29.047,MEDIUM,33.0,118.611,92.21,,0.24489296945477232
Britain,Alfa Romeo,ZHO,3,30.744,92.232,HARD,12.0,119.26633333333332,105.33733333333333,135.625,0.25777601390724963
Hungary,Williams,ALB,2,21.9135,43.827,HARD,17.0,87.9425,85.68299999999999,103.241,0.2491798618415442
Hungary,Aston Martin,ALO,2,23.491500000000002,46.983000000000004,HARD,25.0,87.73249999999999,84.88499999999999,104.18,0.2677628016983445
Hungary,Alfa Romeo,BOT,2,22.75,45.5,HARD,24.0,88.5385,85.674,104.2265,0.2569503662248626
Hungary,Alpine,GAS,0,,0.0,SOFT,1.0,124.981,,,
Hungary,Mercedes,HAM,2,21.8435,43.687,HARD,26.0,87.404,85.06899999999999,103.211,0.24991419157017986
Hungary,Haas F1 Team,HUL,2,22.406,44.812,HARD,22.0,88.1045,85.958,103.92,0.25431164128960493
Hungary,Ferrari,LEC,2,24.936500000000002,49.873000000000005,HARD,23.0,87.088,85.1345,104.382,0.28633680874517736
Hungary,Haas F1 Team,MAG,2,22.445,44.89,HARD,22.0,88.763,86.844,103.9055,0.25286436916282684
Hungary,McLaren,NOR,2,21.531,43.062,HARD,22.0,86.90549999999999,84.745,100.855,0.24775186840878888
Hungary,Alpine,OCO,0,,0.0,MEDIUM,5.0,101.181,106.965,,
Hungary,Red Bull Racing,PER,2,21.39,42.78,HARD,25.5,87.3885,84.6235,101.4525,0.24476904855902096
Hungary,McLaren,PIA,2,21.57,43.14,HARD,22.0,87.2475,84.992,102.303,0.2472277142611536
Hungary,AlphaTauri,RIC,2,22.085500000000003,44.17100000000001,HARD,17.5,88.6485,86.41999999999999,103.656,0.2491356311725523
